USR_KEY;ENT;HIGH_RISK;IS_ASSIGNED
3558;550;L;Y
3558;581;L;Y
3558;719;L;Y
3558;779;L;Y
3558;843;L;Y
3558;849;L;Y
3558;852;L;Y
3558;861;L;Y
3558;864;L;Y
3558;872;L;Y
3558;911;L;Y
3558;919;L;Y
3558;928;L;Y
3558;930;L;Y
3558;936;L;Y
3558;952;L;Y
3558;971;L;Y
3559;11;L;Y
3559;38;L;Y
3559;146;L;Y
3559;193;L;Y
3559;213;L;Y
3559;239;L;Y
3559;271;L;Y
3559;304;L;Y
3559;385;L;Y
3559;393;L;Y
3559;444;L;Y
3559;455;L;Y
3559;538;L;Y
3559;555;L;Y
3559;610;L;Y
3559;628;L;Y
3559;641;L;Y
3559;660;L;Y
3559;663;L;Y
3559;677;L;Y
3559;704;L;Y
3559;719;L;Y
3559;731;L;Y
3559;738;L;Y
3559;783;L;Y
3559;799;L;Y
3559;809;L;Y
3559;889;L;Y
3559;982;L;Y
3560;6;L;Y
3560;29;L;Y
3560;93;L;Y
3560;110;L;Y
3560;137;L;Y
3560;161;L;Y
3560;171;L;Y
3560;193;L;Y
3560;198;L;Y
3560;199;L;Y
3560;201;L;Y
3560;240;L;Y
3560;244;L;Y
3560;304;L;Y
3560;306;L;Y
3560;317;L;Y
3560;335;L;Y
3560;358;L;Y
3560;376;L;Y
3560;381;L;Y
3560;436;L;Y
3560;445;L;Y
3560;459;L;Y
3560;490;L;Y
3560;533;L;Y
3560;540;L;Y
3560;611;L;Y
3560;634;L;Y
3560;647;L;Y
3560;654;L;Y
3560;719;L;Y
3560;724;L;Y
3560;733;L;Y
3560;745;L;Y
3560;761;L;Y
3560;836;L;Y
3560;845;L;Y
3560;852;L;Y
3560;930;L;Y
3560;935;L;Y
3560;962;L;Y
3560;988;L;Y
3560;994;L;Y
3561;49;L;Y
3561;104;L;Y
3561;110;L;Y
3561;158;L;Y
3561;175;L;Y
3561;190;L;Y
3561;246;L;Y
3561;307;L;Y
3561;392;L;Y
3561;476;L;Y
3561;485;L;Y
3561;492;L;Y
3561;533;L;Y
3561;555;L;Y
3561;577;L;Y
3561;581;L;Y
3561;611;L;Y
3561;647;L;Y
3561;704;L;Y
3561;719;L;Y
3561;733;L;Y
3561;757;L;Y
3561;761;L;Y
3561;783;L;Y
3561;804;L;Y
3561;822;L;Y
3561;849;L;Y
3561;862;L;Y
3561;866;L;Y
3562;27;L;Y
3562;28;L;Y
3562;75;L;Y
3562;121;L;Y
3562;244;L;Y
3562;251;L;Y
3562;271;L;Y
3562;456;L;Y
3562;508;L;Y
3562;513;L;Y
3562;561;L;Y
3562;577;L;Y
3562;581;L;Y
3562;633;L;Y
3562;652;L;Y
3562;677;L;Y
3562;716;L;Y
3562;750;L;Y
3562;809;L;Y
3562;820;L;Y
3562;821;L;Y
3562;836;L;Y
3562;892;L;Y
3563;201;L;Y
3563;213;L;Y
3563;220;L;Y
3563;274;L;Y
3563;280;L;Y
3563;290;L;Y
3563;307;L;Y
3563;338;L;Y
3563;358;L;Y
3563;361;L;Y
3563;362;L;Y
3563;385;L;Y
3563;443;L;Y
3563;541;L;Y
3563;612;L;Y
3563;633;L;Y
3563;652;L;Y
3563;677;L;Y
3563;732;L;Y
3563;751;L;Y
3563;868;L;Y
3563;981;L;Y
3564;13;L;Y
3564;29;L;Y
3564;116;L;Y
3564;124;L;Y
3564;140;L;Y
3564;184;L;Y
3564;190;L;Y
3564;304;L;Y
3564;306;L;Y
3564;383;L;Y
3564;385;L;Y
3564;485;L;Y
3564;500;L;Y
3564;537;L;Y
3564;550;L;Y
3564;561;L;Y
3564;570;L;Y
3564;581;L;Y
3564;646;L;Y
3564;663;L;Y
3564;667;L;Y
3564;691;L;Y
3564;750;L;Y
3564;823;L;Y
3564;850;L;Y
3564;860;L;Y
3564;889;L;Y
3564;956;L;Y
3565;75;L;Y
3565;184;L;Y
3565;187;L;Y
3565;190;L;Y
3565;193;L;Y
3565;218;L;Y
3565;245;L;Y
3565;298;L;Y
3565;325;L;Y
3565;336;L;Y
3565;361;L;Y
3565;365;L;Y
3565;395;L;Y
3565;483;L;Y
3565;493;L;Y
3565;501;L;Y
3565;584;L;Y
3565;667;L;Y
3565;691;L;Y
3565;719;L;Y
3565;732;L;Y
3565;752;L;Y
3565;757;L;Y
3565;795;L;Y
3565;995;L;Y
3566;1;L;Y
3566;29;L;Y
3566;43;L;Y
3566;56;L;Y
3566;75;L;Y
3566;116;L;Y
3566;191;L;Y
3566;219;L;Y
3566;244;L;Y
3566;267;L;Y
3566;354;L;Y
3566;358;L;Y
3566;461;L;Y
3566;477;L;Y
3566;561;L;Y
3566;581;L;Y
3566;584;L;Y
3566;593;L;Y
3566;599;L;Y
3566;640;L;Y
3566;713;L;Y
3566;719;L;Y
3566;745;L;Y
3566;859;L;Y
3566;864;L;Y
3566;906;L;Y
3566;928;L;Y
3567;29;L;Y
3567;53;L;Y
3567;70;L;Y
3567;93;L;Y
3567;208;L;Y
3567;213;L;Y
3567;244;L;Y
3567;304;L;Y
3567;306;L;Y
3567;336;L;Y
3567;358;L;Y
3567;373;L;Y
3567;379;L;Y
3567;383;L;Y
3567;406;L;Y
3567;458;L;Y
3567;483;L;Y
3567;490;L;Y
3567;508;L;Y
3567;537;L;Y
3567;538;L;Y
3567;579;L;Y
3567;647;L;Y
3567;731;L;Y
3567;738;L;Y
3567;751;L;Y
3567;757;L;Y
3567;761;L;Y
3567;787;L;Y
3567;794;L;Y
3567;830;L;Y
3567;851;L;Y
3567;889;L;Y
3567;915;L;Y
3567;963;L;Y
3568;2;L;Y
3568;3;L;Y
3568;72;L;Y
3568;148;L;Y
3568;158;L;Y
3568;195;L;Y
3568;258;L;Y
3568;306;L;Y
3568;366;L;Y
3568;385;L;Y
3568;451;L;Y
3568;483;L;Y
3568;498;L;Y
3568;569;L;Y
3568;635;L;Y
3568;646;L;Y
3568;670;L;Y
3568;677;L;Y
3568;683;L;Y
3568;763;L;Y
3568;783;L;Y
3568;790;L;Y
3568;804;L;Y
3568;819;L;Y
3568;830;L;Y
3568;832;L;Y
3568;881;L;Y
3568;884;L;Y
3568;889;L;Y
3568;913;L;Y
3568;978;L;Y
3569;16;L;Y
3569;29;L;Y
3569;72;L;Y
3569;110;L;Y
3569;187;L;Y
3569;213;L;Y
3569;280;L;Y
3569;306;L;Y
3569;346;L;Y
3569;358;L;Y
3569;378;L;Y
3569;405;L;Y
3569;467;L;Y
3569;476;L;Y
3569;492;L;Y
3569;498;L;Y
3569;536;L;Y
3569;547;L;Y
3569;638;L;Y
3569;677;L;Y
3569;704;L;Y
3569;719;L;Y
3569;761;L;Y
3569;766;L;Y
3569;773;L;Y
3569;774;L;Y
3569;820;L;Y
3569;860;L;Y
3569;889;L;Y
3569;931;L;Y
3569;950;L;Y
3569;994;L;Y
3570;21;L;Y
3570;29;L;Y
3570;38;L;Y
3570;45;L;Y
3570;110;L;Y
3570;175;L;Y
3570;183;L;Y
3570;292;L;Y
3570;307;L;Y
3570;395;L;Y
3570;405;L;Y
3570;431;L;Y
3570;448;L;Y
3570;488;L;Y
3570;492;L;Y
3570;500;L;Y
3570;509;L;Y
3570;543;L;Y
3570;587;L;Y
3570;605;L;Y
3570;606;L;Y
3570;616;L;Y
3570;618;L;Y
3570;667;L;Y
3570;703;L;Y
3570;704;L;Y
3570;716;L;Y
3570;719;L;Y
3570;743;L;Y
3570;761;L;Y
3570;772;L;Y
3570;794;L;Y
3570;797;L;Y
3570;801;L;Y
3570;835;L;Y
3570;847;L;Y
3570;921;L;Y
3570;959;L;Y
3570;990;L;Y
3571;35;L;Y
3571;72;L;Y
3571;83;L;Y
3571;120;L;Y
3571;140;L;Y
3571;188;L;Y
3571;190;L;Y
3571;306;L;Y
3571;389;L;Y
3571;419;L;Y
3571;469;L;Y
3571;483;L;Y
3571;561;L;Y
3571;577;L;Y
3571;581;L;Y
3571;671;L;Y
3571;744;L;Y
3571;747;L;Y
3571;782;L;Y
3571;786;L;Y
3571;820;L;Y
3571;889;L;Y
3571;962;L;Y
3572;110;L;Y
3572;147;L;Y
3572;211;L;Y
3572;244;L;Y
3572;267;L;Y
3572;289;L;Y
3572;304;L;Y
3572;341;L;Y
3572;470;L;Y
3572;476;L;Y
3572;477;L;Y
3572;491;L;Y
3572;536;L;Y
3572;561;L;Y
3572;581;L;Y
3572;585;L;Y
3572;719;L;Y
3572;730;L;Y
3572;761;L;Y
3572;786;L;Y
3572;819;L;Y
3572;820;L;Y
3572;845;L;Y
3572;848;L;Y
3572;856;L;Y
3572;858;L;Y
3572;864;L;Y
3572;944;L;Y
3572;996;L;Y
3573;29;L;Y
3573;86;L;Y
3573;110;L;Y
3573;188;L;Y
3573;239;L;Y
3573;415;L;Y
3573;439;L;Y
3573;532;L;Y
3573;536;L;Y
3573;539;L;Y
3573;581;L;Y
3573;596;L;Y
3573;618;L;Y
3573;691;L;Y
3573;719;L;Y
3573;761;L;Y
3573;842;L;Y
3573;901;L;Y
3573;939;L;Y
3573;940;L;Y
3574;46;L;Y
3574;61;L;Y
3574;75;L;Y
3574;110;L;Y
3574;184;L;Y
3574;198;L;Y
3574;244;L;Y
3574;245;L;Y
3574;306;L;Y
3574;344;L;Y
3574;361;L;Y
3574;373;L;Y
3574;394;L;Y
3574;449;L;Y
3574;458;L;Y
3574;470;L;Y
3574;483;L;Y
3574;488;L;Y
3574;561;L;Y
3574;581;L;Y
3574;584;L;Y
3574;618;L;Y
3574;620;L;Y
3574;626;L;Y
3574;654;L;Y
3574;719;L;Y
3574;737;L;Y
3574;764;L;Y
3574;819;L;Y
3574;861;L;Y
3574;877;L;Y
3574;903;L;Y
3574;976;L;Y
3574;987;L;Y
3575;29;L;Y
3575;38;L;Y
3575;110;L;Y
3575;112;L;Y
3575;134;L;Y
3575;143;L;Y
3575;193;L;Y
3575;220;L;Y
3575;244;L;Y
3575;251;L;Y
3575;252;L;Y
3575;282;L;Y
3575;298;L;Y
3575;307;L;Y
3575;341;L;Y
3575;349;L;Y
3575;356;L;Y
3575;492;L;Y
3575;504;L;Y
3575;508;L;Y
3575;533;L;Y
3575;572;L;Y
3575;587;L;Y
3575;596;L;Y
3575;607;L;Y
3575;626;L;Y
3575;638;L;Y
3575;652;L;Y
3575;666;L;Y
3575;667;L;Y
3575;714;L;Y
3575;719;L;Y
3575;755;L;Y
3575;761;L;Y
3575;783;L;Y
3575;836;L;Y
3575;882;L;Y
3575;899;L;Y
3576;9;L;Y
3576;31;L;Y
3576;55;L;Y
3576;89;L;Y
3576;101;L;Y
3576;110;L;Y
3576;114;L;Y
3576;175;L;Y
3576;193;L;Y
3576;241;L;Y
3576;271;L;Y
3576;280;L;Y
3576;306;L;Y
3576;307;L;Y
3576;343;L;Y
3576;356;L;Y
3576;361;L;Y
3576;373;L;Y
3576;383;L;Y
3576;386;L;Y
3576;395;L;Y
3576;415;L;Y
3576;550;L;Y
3576;560;L;Y
3576;596;L;Y
3576;677;L;Y
3576;703;L;Y
3576;704;L;Y
3576;710;L;Y
3576;719;L;Y
3576;731;L;Y
3576;761;L;Y
3576;789;L;Y
3576;855;L;Y
3576;889;L;Y
3576;946;L;Y
3576;987;L;Y
3577;75;L;Y
3577;188;L;Y
3577;244;L;Y
3577;262;L;Y
3577;406;L;Y
3577;509;L;Y
3577;536;L;Y
3577;581;L;Y
3577;633;L;Y
3577;658;L;Y
3577;659;L;Y
3577;684;L;Y
3577;830;L;Y
3577;843;L;Y
3577;926;L;Y
3578;151;L;Y
3578;283;L;Y
3578;306;L;Y
3578;385;L;Y
3578;445;L;Y
3578;628;L;Y
3578;633;L;Y
3578;670;L;Y
3578;677;L;Y
3578;704;L;Y
3578;729;L;Y
3578;774;L;Y
3578;777;L;Y
3578;790;L;Y
3578;848;L;Y
3578;873;L;Y
3578;889;L;Y
3578;940;L;Y
3579;37;L;Y
3579;53;L;Y
3579;72;L;Y
3579;104;L;Y
3579;119;L;Y
3579;188;L;Y
3579;253;L;Y
3579;309;L;Y
3579;379;L;Y
3579;385;L;Y
3579;421;L;Y
3579;456;L;Y
3579;481;L;Y
3579;485;L;Y
3579;521;L;Y
3579;547;L;Y
3579;584;L;Y
3579;633;L;Y
3579;638;L;Y
3579;639;L;Y
3579;667;L;Y
3579;714;L;Y
3579;716;L;Y
3579;719;L;Y
3579;722;L;Y
3579;820;L;Y
3579;842;L;Y
3579;873;L;Y
3579;971;L;Y
3579;985;L;Y
3580;20;L;Y
3580;38;L;Y
3580;53;L;Y
3580;110;L;Y
3580;151;L;Y
3580;158;L;Y
3580;162;L;Y
3580;287;L;Y
3580;358;L;Y
3580;373;L;Y
3580;385;L;Y
3580;470;L;Y
3580;501;L;Y
3580;606;L;Y
3580;645;L;Y
3580;647;L;Y
3580;677;L;Y
3580;685;L;Y
3580;704;L;Y
3580;719;L;Y
3580;733;L;Y
3580;738;L;Y
3580;750;L;Y
3580;761;L;Y
3580;820;L;Y
3580;836;L;Y
3580;861;L;Y
3580;900;L;Y
3580;934;L;Y
3580;935;L;Y
3580;940;L;Y
3580;949;L;Y
3580;996;L;Y
3581;1;L;Y
3581;29;L;Y
3581;37;L;Y
3581;144;L;Y
3581;151;L;Y
3581;158;L;Y
3581;188;L;Y
3581;245;L;Y
3581;299;L;Y
3581;306;L;Y
3581;372;L;Y
3581;461;L;Y
3581;658;L;Y
3581;671;L;Y
3581;889;L;Y
3581;921;L;Y
3582;6;L;Y
3582;29;L;Y
3582;64;L;Y
3582;114;L;Y
3582;193;L;Y
3582;194;L;Y
3582;195;L;Y
3582;261;L;Y
3582;280;L;Y
3582;299;L;Y
3582;306;L;Y
3582;329;L;Y
3582;432;L;Y
3582;485;L;Y
3582;536;L;Y
3582;538;L;Y
3582;584;L;Y
3582;586;L;Y
3582;682;L;Y
3582;691;L;Y
3582;705;L;Y
3582;714;L;Y
3582;719;L;Y
3582;761;L;Y
3582;820;L;Y
3582;842;L;Y
3582;862;L;Y
3582;889;L;Y
3582;940;L;Y
3582;976;L;Y
3583;75;L;Y
3583;110;L;Y
3583;146;L;Y
3583;188;L;Y
3583;244;L;Y
3583;307;L;Y
3583;415;L;Y
3583;470;L;Y
3583;497;L;Y
3583;508;L;Y
3583;577;L;Y
3583;677;L;Y
3583;719;L;Y
3583;761;L;Y
3583;781;L;Y
3583;787;L;Y
3583;794;L;Y
3583;830;L;Y
3583;842;L;Y
3583;863;L;Y
3583;901;L;Y
3583;943;L;Y
3584;1;L;Y
3584;123;L;Y
3584;147;L;Y
3584;191;L;Y
3584;198;L;Y
3584;201;L;Y
3584;244;L;Y
3584;346;L;Y
3584;358;L;Y
3584;375;L;Y
3584;509;L;Y
3584;537;L;Y
3584;581;L;Y
3584;625;L;Y
3584;628;L;Y
3584;646;L;Y
3584;705;L;Y
3584;733;L;Y
3584;764;L;Y
3584;774;L;Y
3584;834;L;Y
3584;855;L;Y
3584;873;L;Y
3584;907;L;Y
3584;958;L;Y
3585;110;L;Y
3585;157;L;Y
3585;169;L;Y
3585;186;L;Y
3585;224;L;Y
3585;251;L;Y
3585;267;L;Y
3585;307;L;Y
3585;314;L;Y
3585;336;L;Y
3585;340;L;Y
3585;358;L;Y
3585;451;L;Y
3585;488;L;Y
3585;501;L;Y
3585;526;L;Y
3585;577;L;Y
3585;586;L;Y
3585;612;L;Y
3585;638;L;Y
3585;677;L;Y
3585;717;L;Y
3585;719;L;Y
3585;728;L;Y
3585;850;L;Y
3585;902;L;Y
3585;921;L;Y
3585;976;L;Y
3586;18;L;Y
3586;60;L;Y
3586;116;L;Y
3586;122;L;Y
3586;158;L;Y
3586;166;L;Y
3586;169;L;Y
3586;198;L;Y
3586;306;L;Y
3586;385;L;Y
3586;404;L;Y
3586;439;L;Y
3586;456;L;Y
3586;461;L;Y
3586;501;L;Y
3586;610;L;Y
3586;704;L;Y
3586;711;L;Y
3586;717;L;Y
3586;762;L;Y
3586;822;L;Y
3586;837;L;Y
3586;849;L;Y
3586;873;L;Y
3586;902;L;Y
3586;930;L;Y
3587;56;L;Y
3587;244;L;Y
3587;306;L;Y
3587;312;L;Y
3587;336;L;Y
3587;358;L;Y
3587;385;L;Y
3587;388;L;Y
3587;407;L;Y
3587;439;L;Y
3587;457;L;Y
3587;470;L;Y
3587;497;L;Y
3587;523;L;Y
3587;623;L;Y
3587;677;L;Y
3587;703;L;Y
3587;704;L;Y
3587;711;L;Y
3587;719;L;Y
3587;783;L;Y
3587;794;L;Y
3587;822;L;Y
3587;830;L;Y
3587;859;L;Y
3587;995;L;Y
3588;49;L;Y
3588;53;L;Y
3588;70;L;Y
3588;75;L;Y
3588;112;L;Y
3588;194;L;Y
3588;223;L;Y
3588;235;L;Y
3588;245;L;Y
3588;299;L;Y
3588;373;L;Y
3588;380;L;Y
3588;385;L;Y
3588;482;L;Y
3588;526;L;Y
3588;560;L;Y
3588;561;L;Y
3588;569;L;Y
3588;577;L;Y
3588;591;L;Y
3588;605;L;Y
3588;712;L;Y
3588;790;L;Y
3588;795;L;Y
3588;820;L;Y
3588;862;L;Y
3588;864;L;Y
3588;873;L;Y
3588;921;L;Y
3588;960;L;Y
3589;0;L;Y
3589;18;L;Y
3589;29;L;Y
3589;80;L;Y
3589;102;L;Y
3589;112;L;Y
3589;275;L;Y
3589;297;L;Y
3589;306;L;Y
3589;309;L;Y
3589;352;L;Y
3589;358;L;Y
3589;373;L;Y
3589;382;L;Y
3589;387;L;Y
3589;484;L;Y
3589;485;L;Y
3589;501;L;Y
3589;526;L;Y
3589;561;L;Y
3589;577;L;Y
3589;580;L;Y
3589;596;L;Y
3589;603;L;Y
3589;620;L;Y
3589;635;L;Y
3589;655;L;Y
3589;664;L;Y
3589;667;L;Y
3589;704;L;Y
3589;750;L;Y
3589;813;L;Y
3589;820;L;Y
3589;969;L;Y
3589;972;L;Y
3590;104;L;Y
3590;110;L;Y
3590;114;L;Y
3590;151;L;Y
3590;204;L;Y
3590;213;L;Y
3590;219;L;Y
3590;262;L;Y
3590;306;L;Y
3590;330;L;Y
3590;382;L;Y
3590;385;L;Y
3590;419;L;Y
3590;456;L;Y
3590;498;L;Y
3590;501;L;Y
3590;509;L;Y
3590;561;L;Y
3590;606;L;Y
3590;623;L;Y
3590;625;L;Y
3590;638;L;Y
3590;647;L;Y
3590;655;L;Y
3590;658;L;Y
3590;660;L;Y
3590;677;L;Y
3590;693;L;Y
3590;698;L;Y
3590;701;L;Y
3590;704;L;Y
3590;707;L;Y
3590;761;L;Y
3590;833;L;Y
3590;894;L;Y
3590;921;L;Y
3591;64;L;Y
3591;110;L;Y
3591;211;L;Y
3591;230;L;Y
3591;239;L;Y
3591;245;L;Y
3591;343;L;Y
3591;361;L;Y
3591;431;L;Y
3591;508;L;Y
3591;509;L;Y
3591;560;L;Y
3591;596;L;Y
3591;611;L;Y
3591;618;L;Y
3591;659;L;Y
3591;820;L;Y
3591;832;L;Y
3591;864;L;Y
3591;913;L;Y
3591;961;L;Y
3591;962;L;Y
3592;71;L;Y
3592;110;L;Y
3592;124;L;Y
3592;146;L;Y
3592;152;L;Y
3592;204;L;Y
3592;220;L;Y
3592;304;L;Y
3592;357;L;Y
3592;379;L;Y
3592;385;L;Y
3592;389;L;Y
3592;428;L;Y
3592;456;L;Y
3592;458;L;Y
3592;557;L;Y
3592;560;L;Y
3592;610;L;Y
3592;626;L;Y
3592;633;L;Y
3592;719;L;Y
3592;764;L;Y
3592;976;L;Y
3593;29;L;Y
3593;49;L;Y
3593;64;L;Y
3593;110;L;Y
3593;143;L;Y
3593;244;L;Y
3593;330;L;Y
3593;344;L;Y
3593;367;L;Y
3593;397;L;Y
3593;418;L;Y
3593;456;L;Y
3593;474;L;Y
3593;513;L;Y
3593;581;L;Y
3593;596;L;Y
3593;597;L;Y
3593;628;L;Y
3593;666;L;Y
3593;719;L;Y
3593;731;L;Y
3593;835;L;Y
3593;911;L;Y
3594;1;L;Y
3594;110;L;Y
3594;161;L;Y
3594;169;L;Y
3594;190;L;Y
3594;198;L;Y
3594;255;L;Y
3594;307;L;Y
3594;375;L;Y
3594;385;L;Y
3594;432;L;Y
3594;467;L;Y
3594;508;L;Y
3594;576;L;Y
3594;606;L;Y
3594;654;L;Y
3594;771;L;Y
3594;815;L;Y
3594;860;L;Y
3594;863;L;Y
3594;899;L;Y
3594;922;L;Y
3595;10;L;Y
3595;132;L;Y
3595;191;L;Y
3595;193;L;Y
3595;283;L;Y
3595;301;L;Y
3595;375;L;Y
3595;412;L;Y
3595;439;L;Y
3595;456;L;Y
3595;476;L;Y
3595;560;L;Y
3595;628;L;Y
3595;635;L;Y
3595;654;L;Y
3595;719;L;Y
3595;732;L;Y
3595;814;L;Y
3595;852;L;Y
3595;864;L;Y
3595;930;L;Y
3595;985;L;Y
3596;2;L;Y
3596;3;L;Y
3596;18;L;Y
3596;27;L;Y
3596;29;L;Y
3596;70;L;Y
3596;72;L;Y
3596;106;L;Y
3596;110;L;Y
3596;166;L;Y
3596;188;L;Y
3596;198;L;Y
3596;201;L;Y
3596;213;L;Y
3596;224;L;Y
3596;245;L;Y
3596;306;L;Y
3596;344;L;Y
3596;385;L;Y
3596;397;L;Y
3596;456;L;Y
3596;561;L;Y
3596;581;L;Y
3596;586;L;Y
3596;590;L;Y
3596;633;L;Y
3596;658;L;Y
3596;678;L;Y
3596;697;L;Y
3596;698;L;Y
3596;704;L;Y
3596;706;L;Y
3596;707;L;Y
3596;711;L;Y
3596;745;L;Y
3596;747;L;Y
3596;752;L;Y
3596;820;L;Y
3596;830;L;Y
3596;842;L;Y
3596;864;L;Y
3596;976;L;Y
3597;29;L;Y
3597;61;L;Y
3597;105;L;Y
3597;110;L;Y
3597;146;L;Y
3597;229;L;Y
3597;244;L;Y
3597;251;L;Y
3597;269;L;Y
3597;288;L;Y
3597;307;L;Y
3597;336;L;Y
3597;452;L;Y
3597;465;L;Y
3597;490;L;Y
3597;581;L;Y
3597;584;L;Y
3597;586;L;Y
3597;605;L;Y
3597;628;L;Y
3597;719;L;Y
3597;721;L;Y
3597;752;L;Y
3597;786;L;Y
3597;819;L;Y
3597;926;L;Y
3597;940;L;Y
3597;969;L;Y
3598;27;L;Y
3598;29;L;Y
3598;166;L;Y
3598;306;L;Y
3598;383;L;Y
3598;456;L;Y
3598;493;L;Y
3598;581;L;Y
3598;596;L;Y
3598;633;L;Y
3598;658;L;Y
3598;682;L;Y
3598;698;L;Y
3598;704;L;Y
3598;721;L;Y
3598;747;L;Y
3598;795;L;Y
3598;827;L;Y
3598;889;L;Y
3599;3;L;Y
3599;37;L;Y
3599;75;L;Y
3599;92;L;Y
3599;124;L;Y
3599;201;L;Y
3599;244;L;Y
3599;267;L;Y
3599;270;L;Y
3599;358;L;Y
3599;385;L;Y
3599;417;L;Y
3599;448;L;Y
3599;581;L;Y
3599;621;L;Y
3599;733;L;Y
3599;819;L;Y
3599;845;L;Y
3599;863;L;Y
3599;889;L;Y
3599;961;L;Y
3600;55;L;Y
3600;56;L;Y
3600;60;L;Y
3600;92;L;Y
3600;110;L;Y
3600;119;L;Y
3600;181;L;Y
3600;201;L;Y
3600;245;L;Y
3600;358;L;Y
3600;454;L;Y
3600;483;L;Y
3600;490;L;Y
3600;498;L;Y
3600;534;L;Y
3600;560;L;Y
3600;625;L;Y
3600;646;L;Y
3600;676;L;Y
3600;682;L;Y
3600;690;L;Y
3600;717;L;Y
3600;761;L;Y
3600;787;L;Y
3600;850;L;Y
3600;863;L;Y
3600;930;L;Y
3600;943;L;Y
3601;53;L;Y
3601;72;L;Y
3601;110;L;Y
3601;167;L;Y
3601;191;L;Y
3601;251;L;Y
3601;275;L;Y
3601;306;L;Y
3601;358;L;Y
3601;383;L;Y
3601;443;L;Y
3601;493;L;Y
3601;509;L;Y
3601;533;L;Y
3601;620;L;Y
3601;638;L;Y
3601;677;L;Y
3601;703;L;Y
3601;766;L;Y
3601;843;L;Y
3601;921;L;Y
3602;29;L;Y
3602;106;L;Y
3602;136;L;Y
3602;244;L;Y
3602;307;L;Y
3602;335;L;Y
3602;356;L;Y
3602;361;L;Y
3602;448;L;Y
3602;456;L;Y
3602;490;L;Y
3602;647;L;Y
3602;655;L;Y
3602;677;L;Y
3602;719;L;Y
3602;738;L;Y
3602;820;L;Y
3602;930;L;Y
3602;939;L;Y
3602;943;L;Y
3602;949;L;Y
3602;980;L;Y
3603;75;L;Y
3603;151;L;Y
3603;249;L;Y
3603;257;L;Y
3603;304;L;Y
3603;352;L;Y
3603;358;L;Y
3603;378;L;Y
3603;439;L;Y
3603;478;L;Y
3603;501;L;Y
3603;558;L;Y
3603;606;L;Y
3603;654;L;Y
3603;658;L;Y
3603;677;L;Y
3603;713;L;Y
3603;719;L;Y
3603;757;L;Y
3603;790;L;Y
3603;814;L;Y
3603;864;L;Y
3603;889;L;Y
3603;921;L;Y
3603;952;L;Y
3603;956;L;Y
3603;975;L;Y
3604;29;L;Y
3604;75;L;Y
3604;110;L;Y
3604;111;L;Y
3604;152;L;Y
3604;188;L;Y
3604;219;L;Y
3604;282;L;Y
3604;306;L;Y
3604;341;L;Y
3604;504;L;Y
3604;519;L;Y
3604;536;L;Y
3604;628;L;Y
3604;704;L;Y
3604;708;L;Y
3604;745;L;Y
3604;797;L;Y
3604;842;L;Y
3604;889;L;Y
3604;940;L;Y
3605;2;L;Y
3605;70;L;Y
3605;116;L;Y
3605;154;L;Y
3605;156;L;Y
3605;445;L;Y
3605;448;L;Y
3605;456;L;Y
3605;492;L;Y
3605;499;L;Y
3605;508;L;Y
3605;561;L;Y
3605;584;L;Y
3605;599;L;Y
3605;607;L;Y
3605;617;L;Y
3605;651;L;Y
3605;677;L;Y
3605;698;L;Y
3605;731;L;Y
3605;830;L;Y
3605;850;L;Y
3605;873;L;Y
3605;882;L;Y
3605;973;L;Y
3605;980;L;Y
3606;29;L;Y
3606;60;L;Y
3606;81;L;Y
3606;85;L;Y
3606;110;L;Y
3606;116;L;Y
3606;179;L;Y
3606;196;L;Y
3606;270;L;Y
3606;306;L;Y
3606;373;L;Y
3606;501;L;Y
3606;513;L;Y
3606;535;L;Y
3606;597;L;Y
3606;628;L;Y
3606;704;L;Y
3606;719;L;Y
3606;797;L;Y
3606;822;L;Y
3606;889;L;Y
3606;902;L;Y
3606;913;L;Y
3607;44;L;Y
3607;75;L;Y
3607;110;L;Y
3607;183;L;Y
3607;191;L;Y
3607;298;L;Y
3607;307;L;Y
3607;358;L;Y
3607;477;L;Y
3607;478;L;Y
3607;500;L;Y
3607;537;L;Y
3607;555;L;Y
3607;560;L;Y
3607;586;L;Y
3607;620;L;Y
3607;652;L;Y
3607;668;L;Y
3607;716;L;Y
3607;719;L;Y
3607;775;L;Y
3607;832;L;Y
3607;842;L;Y
3607;848;L;Y
3607;854;L;Y
3607;862;L;Y
3607;899;L;Y
3607;930;L;Y
3607;947;L;Y
3607;962;L;Y
3607;988;L;Y
3608;85;L;Y
3608;123;L;Y
3608;151;L;Y
3608;169;L;Y
3608;198;L;Y
3608;253;L;Y
3608;307;L;Y
3608;385;L;Y
3608;391;L;Y
3608;471;L;Y
3608;485;L;Y
3608;519;L;Y
3608;560;L;Y
3608;586;L;Y
3608;622;L;Y
3608;633;L;Y
3608;666;L;Y
3608;677;L;Y
3608;690;L;Y
3608;705;L;Y
3608;706;L;Y
3608;719;L;Y
3608;721;L;Y
3608;730;L;Y
3608;803;L;Y
3608;861;L;Y
3608;892;L;Y
3608;915;L;Y
3608;992;L;Y
3609;29;L;Y
3609;84;L;Y
3609;116;L;Y
3609;122;L;Y
3609;330;L;Y
3609;336;L;Y
3609;343;L;Y
3609;456;L;Y
3609;503;L;Y
3609;529;L;Y
3609;543;L;Y
3609;607;L;Y
3609;627;L;Y
3609;654;L;Y
3609;677;L;Y
